,timestamp,aavegotchi,audius,decentraland,dodo,enjincoin,nftx,rarible,superfarm,superrare,the-sandbox,ethereum,axie-infinity,maker,1inch,sushi,aave,solana,matic-network,yield-guild-games
0,1630540800000,1.8875733998149464,2.527681251615238,0.9794902354941166,2.000992046908001,2.0804732822842573,225.57967128005728,27.504491064122494,0.9331162535033845,2.1199943444222233,1.0072886677826693,3790.6139962215557,74.05361090797389,3694.746114134233,3.3585037783590512,13.786118332282841,411.5706932945851,110.81781609465583,1.4572158622987024,8.842822289499113
1,1630627200000,1.8615279804534348,2.6395435435139323,0.9701960702113666,1.926993788983049,2.0513159861115566,216.8995534884002,25.22155368212025,0.9011135713724477,1.7998059727605151,1.000153970131392,3793.3007433464186,72.67691820805896,3559.8550210250396,3.3627133946826633,13.171091100516447,400.086837000093,128.67418646306453,1.4475882509957168,8.899688639164397
2,1630713600000,1.8462056482233244,2.846999960721036,0.9946588850036332,2.003941755988516,2.0671285674838122,222.11895293610812,25.739269681392024,0.8961530905358706,1.5635344129032345,1.0024201493511498,3936.1633916244464,73.88367507557126,3655.1417351706236,3.576772224755588,13.063217920432193,394.77371198257725,146.35759448244343,1.4525130366103163,8.539944694647453
3,1630800000000,1.9025533930862748,2.7755358889885393,1.054300070107961,2.042957982917293,2.0943005893533932,221.82763638452556,30.724011347942472,0.9202144510945498,1.5795030978638964,0.9946106958489881,3894.937511605067,82.89639728775646,3560.4240122825204,3.699044838714503,13.148253602304052,398.59884179921494,139.59408991633026,1.7355111278216784,8.660567796635892
4,1630886400000,1.8479946785400478,2.8626398515925318,1.074666703508107,2.1228316847924913,2.1836708158821305,208.2198532779704,29.16804586490245,0.9267159054020145,1.4440220297106923,0.9712709754619595,3950.270344526561,82.1764900313329,3713.5939247487922,3.828871495872903,14.225881997837755,416.52523751768274,142.13561416692806,1.6752768906600306,8.270377504922935
5,1630972800000,1.8811026365261798,2.7113880327002344,1.0435786778623906,2.1034514408742515,2.1792993951964985,201.89527029718542,27.105020848954293,1.1499451877430358,1.3931484674821177,0.9557823110603931,3943.256785301908,79.22278313095607,3643.262081842262,3.721858139430886,13.674715598875087,410.43609473926114,164.56092375980077,1.6488816812007656,7.2899409023836785
6,1631059200000,1.771440278665896,2.093192301436982,0.8369231345005984,1.4914514230422815,1.7584950176367202,152.89044507628338,25.1536459723372,0.8296631399781654,1.303691812225486,0.7539073771335453,3440.3417568365676,64.36193164526408,3069.8068524755345,2.939270605371045,10.989715216661033,346.8548365582723,173.31109531018657,1.367559385502283,6.158596874805516
7,1631145600000,1.73465814433767,2.143569076052429,0.859390821857191,1.4985957947599264,1.7396420693211734,159.97987179661337,23.532803951567907,0.7790167798401744,1.426323448577027,0.7913034784214785,3496.859022996073,68.34454049308626,3029.615139222567,2.9165650097068965,11.268564948822112,331.53424132571723,189.3444533132092,1.3365429588247957,5.921018916436559
8,1631232000000,1.7477819142253852,2.4441363413168333,0.8711324921811447,1.5538415321974732,1.782723993669647,154.10419163001683,23.102720207787915,0.7790147508778752,1.1529048303249887,0.8744715687776673,3435.97993265133,69.12620160052654,2946.2895657004624,3.03315842019414,11.014048639289635,333.5703575598576,188.2759415810392,1.3654309164689715,5.503094462837574
9,1631318400000,1.7188126776901707,2.2060575109267413,0.8166473033154849,1.4597394845430534,1.6453120483150967,141.00876959233221,20.91075989922541,0.7592912362204758,1.0894363998812848,0.7778308265897079,3209.915696090501,65.68563054542624,2783.0620912812105,2.875417439148849,10.096118982572447,312.05232500795046,178.31957000068277,1.300462975050535,5.215724544383445
10,1631404800000,1.7147046285263754,2.2833073470421312,0.827464021030232,1.4605636483987534,1.6727800278564682,132.0276836526058,22.024917308344193,0.8043694790003589,1.3198232826098788,0.7922314952897497,3268.1041621348804,68.6903803439853,2841.2414628640026,2.9081140811804476,10.576047490053194,327.0405611805631,177.94240190335438,1.3107875338838886,5.765509104733848
11,1631491200000,1.7454078393474874,2.3022839585865107,0.8466369529798448,1.5180565338687737,1.7150193786523098,140.76346217159164,21.928338249255187,0.8088123195086449,1.201382530063066,0.8151398378625856,3417.839366766938,70.09184404657772,2883.924473438868,2.992365887510459,11.853615064314832,334.22917613209506,174.88132072034375,1.3353855505835641,6.097540603237946
12,1631577600000,1.7083466905336946,2.153349556881207,0.8247510607408659,1.3946241962840846,1.629486744242501,128.04057814243754,20.22529409262727,0.7593245692866711,1.0907609838298533,0.7584541562995959,3301.186776828727,65.21795489090988,2826.120262427514,2.8533169122394786,11.109437049253213,333.20504963358405,169.277346931387,1.2526087906693473,5.436573698074012
13,1631664000000,1.71118490121089,2.2011617230911016,0.8462034199992666,1.4698258848009902,1.6830002682193097,133.1884043569359,20.72525125333446,0.7645510819890533,1.2808657248820785,0.7935883602973083,3425.2508733748823,66.76220654242833,2893.663582928572,3.0734538513984657,13.070414977387252,383.0647404824915,157.37799350381528,1.3185980769608903,6.113971533440605
14,1631750400000,1.7350960385292296,2.257799305784552,0.8571578037098732,1.5291835854766869,1.7555506066467839,217.8484736217761,21.722495308577603,0.8145061822310793,1.2996666261480079,0.8079069930788707,3595.9625714292315,68.52279767301822,3059.0366463285,3.293163931221909,15.181331665231678,411.805329595945,158.59633983839294,1.4107865955341503,5.949664955267774
15,1631836800000,1.74603707614748,2.9686180659265395,0.8435008655108469,1.5178681030194825,1.6850004709588768,208.9237249732657,22.965213485492416,0.7863973623465171,1.369578747949557,0.8218923511556921,3573.3075160249905,67.40544597161262,2977.1843121158518,3.3402015661073094,14.934809731523199,384.3517632862372,151.94834110204062,1.3849671234237813,6.841982903422423
16,1631923200000,1.742376486728244,2.6823986421788377,0.8177252606629081,1.4622337741829436,1.6351915909919634,173.8594840938831,21.208059393514418,0.7444850183404074,1.1984260949325303,0.7705311097121531,3412.177182421673,65.90562195108818,2804.186249975516,3.1047369612052598,12.55233938835353,355.64226441054143,147.58433443491424,1.4178139169591424,6.6869564946586
17,1632009600000,1.726759892720465,2.727876945528606,0.8254920564221259,1.5008651441288123,1.6433208198942584,152.3039386225887,20.435048265848636,0.8281261949807093,1.246790466348107,0.7765948575111614,3427.58426153173,65.95878445033946,2843.1565474323147,3.1282153228244103,12.677113296338815,355.3920335593665,170.10982401213687,1.364356788546764,6.327303311276707
18,1632096000000,1.687299494591337,3.100918489070077,0.8001213168248139,1.5732987303269215,1.5747952199504844,153.24146155710412,19.802884892124467,0.7969457628233991,1.1849946895804297,0.7456213206041683,3335.884886514119,63.89363326270144,2775.9294758533024,2.9708949973937244,12.02589944055141,340.6443445915248,153.326441718045,1.3172294511355915,6.169586327924481
