,0,1,2,3,4,5,6,7,8,9
2022-03-01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2022-03-02,0.005396858,0.010821336,0.004719419,0.018654006,0.0062848316,0.00010172761,0.0011272533,0.013391458,0.014187303,0.0037316587
2022-03-03,0.021233903,0.044209305,0.01909461,0.077376045,0.025897225,0.00048472735,0.00469779,0.055198535,0.05941286,0.015620349
2022-03-04,0.02133145,0.048478376,0.020127907,0.08353879,0.027849335,0.0005059264,0.0051016356,0.060679145,0.06687297,0.01668034
2022-03-05,0.020430494,0.04378125,0.01848372,0.07697368,0.02526333,0.00044632703,0.0047701825,0.055876784,0.06211725,0.015296182
2022-03-06,0.01960366,0.04301877,0.01801451,0.07575385,0.024345437,0.00042487343,0.0040187263,0.052697964,0.060709704,0.014807989
2022-03-07,0.020073254,0.044807002,0.019043658,0.0809781,0.0258602,0.00044298332,0.00426538,0.05800876,0.064455174,0.015671084
2022-03-08,0.01953968,0.04135093,0.01800678,0.07477669,0.024281954,0.00040552786,0.004434349,0.055961393,0.059509594,0.014765404
2022-03-09,0.018639987,0.037494678,0.016785232,0.0691692,0.022607667,0.0003878235,0.004103176,0.0483914,0.05604214,0.013623541
2022-03-10,0.019124001,0.04092712,0.017877368,0.07478423,0.023986714,0.00042394336,0.0043107476,0.051971063,0.059309714,0.01446295
2022-03-11,0.019920789,0.04472134,0.019200075,0.077347495,0.025439024,0.000431007,0.004580448,0.05762504,0.06050475,0.015405861
2022-03-12,0.01924771,0.041971542,0.018164719,0.07490585,0.02402601,0.00041371322,0.004408316,0.05394869,0.059461046,0.014656212
2022-03-13,0.018966923,0.042588636,0.01819594,0.077690765,0.024015788,0.0004598545,0.0044643157,0.05437617,0.0610914,0.014723855
2022-03-14,0.018931909,0.041072085,0.017874228,0.07634162,0.023591788,0.0003906546,0.00441137,0.05311194,0.058057807,0.014598303
2022-03-15,0.01871613,0.03943741,0.017515333,0.07133786,0.023005193,0.0003635961,0.004435562,0.051400643,0.05533983,0.0142155755
2022-03-16,0.018709155,0.039062515,0.01636426,0.06878368,0.021989856,0.00037528522,0.0043144072,0.04944222,0.054683056,0.012227004
2022-03-17,0.018656582,0.039525382,0.016567407,0.07138634,0.022198346,0.00037028897,0.0041497047,0.05096781,0.054845642,0.012256003
2022-03-18,0.019443627,0.040150054,0.01774715,0.073149994,0.02305908,0.0003635867,0.004474634,0.048573695,0.058084983,0.013828803
2022-03-19,0.01874402,0.026972564,0.017129121,0.066400275,0.021787573,0.00037630415,0.004480948,0.048348792,0.05552478,0.013862073
2022-03-20,0.019190291,0.029699354,0.018135147,0.07122346,0.023406148,0.00040036836,0.0042877197,0.05324953,0.036021657,0.014607906
2022-03-21,0.01974742,0.03766305,0.018514285,0.074840285,0.02434943,0.00040929785,0.0044614384,0.05421494,0.04243339,0.014828807
2022-03-22,0.019186292,0.03637673,0.017751882,0.06931151,0.023394072,0.00036012803,0.004483621,0.051145673,0.050221577,0.014201018
2022-03-23,0.018912703,0.03468937,0.016939502,0.06743586,0.022005249,0.000312826,0.0044317152,0.048426803,0.05156042,0.013296636
2022-03-24,0.01948493,0.034331165,0.016311174,0.07012549,0.020546675,0.000305738,0.0044265087,0.049472373,0.05084388,0.013017799
2022-03-25,0.019827215,0.036547203,0.017480763,0.07458965,0.022157269,0.0003005911,0.004513777,0.053402606,0.051262204,0.013861508
2022-03-26,0.019917946,0.03682915,0.018088602,0.074497394,0.02295883,0.00026427547,0.004515086,0.05261535,0.04839187,0.014224037
2022-03-27,0.019691546,0.034625128,0.016896978,0.06612435,0.02063459,0.00027594937,0.0040127006,0.04847724,0.047138885,0.013324804
2022-03-28,0.020217065,0.035843287,0.017461147,0.06894863,0.02221783,0.0002871394,0.003401411,0.049240947,0.05178383,0.013911057
2022-03-29,0.020401828,0.03491239,0.018066779,0.069050044,0.0229298,0.0003080179,0.0033681586,0.049003042,0.053076852,0.014388296
