timestamp,aavegotchi,audius,decentraland,dodo,enjincoin,nftx,rarible,superfarm,superrare,the-sandbox,ethereum,axie-infinity,maker,1inch,sushi,aave,solana,matic-network,yield-guild-games
2021-09-02,1.8875733998149464,2.527681251615238,0.9794902354941166,2.000992046908001,2.0804732822842573,225.57967128005728,27.50449106412249,0.9331162535033845,2.119994344422224,1.0072886677826691,3790.613996221556,74.05361090797389,3694.746114134233,3.3585037783590512,13.78611833228284,411.5706932945851,110.81781609465584,1.4572158622987024,8.842822289499113
2021-09-03,1.8615279804534348,2.6395435435139323,0.9701960702113666,1.926993788983049,2.0513159861115566,216.8995534884002,25.22155368212025,0.9011135713724476,1.7998059727605151,1.000153970131392,3793.3007433464186,72.67691820805896,3559.85502102504,3.3627133946826637,13.171091100516447,400.086837000093,128.67418646306453,1.4475882509957168,8.899688639164397
2021-09-04,1.8462056482233244,2.846999960721036,0.9946588850036332,2.003941755988516,2.067128567483812,222.1189529361081,25.739269681392024,0.8961530905358706,1.5635344129032345,1.0024201493511498,3936.1633916244464,73.88367507557126,3655.141735170624,3.576772224755588,13.063217920432193,394.77371198257725,146.35759448244343,1.4525130366103165,8.539944694647453
2021-09-05,1.9025533930862748,2.7755358889885398,1.054300070107961,2.042957982917293,2.094300589353393,221.8276363845256,30.724011347942472,0.9202144510945498,1.5795030978638964,0.994610695848988,3894.937511605067,82.89639728775646,3560.4240122825204,3.699044838714503,13.148253602304052,398.5988417992149,139.59408991633026,1.7355111278216784,8.660567796635892
2021-09-06,1.847994678540048,2.862639851592532,1.074666703508107,2.1228316847924917,2.1836708158821305,208.2198532779704,29.16804586490245,0.9267159054020144,1.4440220297106925,0.9712709754619596,3950.270344526561,82.1764900313329,3713.593924748792,3.828871495872903,14.225881997837757,416.52523751768274,142.13561416692806,1.6752768906600306,8.270377504922935
2021-09-07,1.88110263652618,2.7113880327002344,1.0435786778623906,2.1034514408742515,2.1792993951964985,201.89527029718545,27.105020848954293,1.1499451877430358,1.3931484674821175,0.9557823110603932,3943.256785301908,79.22278313095607,3643.262081842262,3.721858139430886,13.674715598875087,410.43609473926114,164.56092375980077,1.6488816812007656,7.2899409023836785
2021-09-08,1.771440278665896,2.093192301436982,0.8369231345005984,1.4914514230422815,1.7584950176367202,152.89044507628338,25.1536459723372,0.8296631399781654,1.303691812225486,0.7539073771335453,3440.341756836568,64.36193164526408,3069.8068524755345,2.939270605371045,10.989715216661033,346.8548365582723,173.31109531018657,1.367559385502283,6.158596874805516
2021-09-09,1.73465814433767,2.143569076052429,0.859390821857191,1.4985957947599264,1.7396420693211734,159.97987179661337,23.532803951567907,0.7790167798401744,1.426323448577027,0.7913034784214785,3496.859022996073,68.34454049308626,3029.615139222567,2.9165650097068965,11.268564948822112,331.53424132571723,189.3444533132092,1.3365429588247957,5.921018916436559
2021-09-10,1.7477819142253852,2.4441363413168333,0.8711324921811447,1.5538415321974732,1.782723993669647,154.10419163001683,23.102720207787915,0.7790147508778752,1.1529048303249887,0.8744715687776673,3435.97993265133,69.12620160052654,2946.2895657004624,3.03315842019414,11.014048639289635,333.5703575598576,188.2759415810392,1.3654309164689715,5.503094462837574
2021-09-11,1.7188126776901709,2.2060575109267413,0.8166473033154849,1.4597394845430534,1.6453120483150967,141.0087695923322,20.91075989922541,0.7592912362204758,1.0894363998812848,0.7778308265897079,3209.915696090501,65.68563054542624,2783.0620912812105,2.875417439148849,10.096118982572449,312.05232500795046,178.31957000068277,1.300462975050535,5.215724544383445
2021-09-12,1.7147046285263754,2.2833073470421312,0.827464021030232,1.4605636483987534,1.6727800278564682,132.0276836526058,22.024917308344197,0.8043694790003589,1.3198232826098788,0.7922314952897497,3268.1041621348804,68.6903803439853,2841.241462864002,2.908114081180448,10.576047490053194,327.0405611805631,177.94240190335438,1.3107875338838886,5.765509104733848
2021-09-13,1.7454078393474874,2.3022839585865107,0.8466369529798448,1.5180565338687737,1.7150193786523098,140.76346217159164,21.928338249255187,0.8088123195086449,1.201382530063066,0.8151398378625856,3417.839366766938,70.09184404657772,2883.924473438868,2.992365887510459,11.853615064314832,334.22917613209506,174.88132072034375,1.335385550583564,6.097540603237946
2021-09-14,1.7083466905336946,2.153349556881207,0.8247510607408659,1.3946241962840846,1.629486744242501,128.04057814243754,20.22529409262727,0.7593245692866711,1.090760983829853,0.7584541562995959,3301.186776828727,65.21795489090988,2826.120262427514,2.8533169122394786,11.109437049253213,333.20504963358405,169.277346931387,1.2526087906693473,5.436573698074012
2021-09-15,1.71118490121089,2.2011617230911016,0.8462034199992666,1.4698258848009902,1.6830002682193097,133.1884043569359,20.72525125333446,0.7645510819890533,1.2808657248820785,0.7935883602973083,3425.2508733748823,66.76220654242833,2893.663582928572,3.0734538513984657,13.070414977387252,383.0647404824915,157.37799350381528,1.3185980769608905,6.113971533440605
2021-09-16,1.7350960385292296,2.257799305784552,0.8571578037098732,1.5291835854766869,1.755550606646784,217.8484736217761,21.722495308577603,0.8145061822310793,1.299666626148008,0.8079069930788707,3595.9625714292315,68.52279767301822,3059.0366463285,3.293163931221909,15.181331665231678,411.805329595945,158.59633983839294,1.4107865955341503,5.949664955267774
2021-09-17,1.74603707614748,2.9686180659265395,0.8435008655108469,1.5178681030194825,1.6850004709588768,208.9237249732657,22.965213485492416,0.7863973623465171,1.369578747949557,0.8218923511556921,3573.3075160249905,67.40544597161262,2977.184312115852,3.340201566107309,14.9348097315232,384.3517632862372,151.94834110204062,1.3849671234237813,6.841982903422423
