timestamp,aavegotchi,audius,decentraland,dodo,enjincoin,nftx,rarible,superfarm,superrare,the-sandbox,ethereum,axie-infinity,maker,1inch,sushi,aave,solana,matic-network,yield-guild-games
2021-09-18,96752789.14729616,1095783184.4484208,1086049749.0392354,227365890.38535032,1527125757.7781246,73269962.68532884,107531891.67161344,213519968.98321208,166251875.84280005,689111926.3082684,401297385415.4547,3816731789.425489,2529011494.975564,562915384.3325241,2417898447.561976,4686494589.105842,43906621683.99821,9471032154.833212,590858996.6749719
2021-09-19,95342749.59371094,1106446162.1612785,1090223735.4619715,232698731.7568532,1533756161.9516003,63901151.95500981,104075041.86629575,235353978.5639099,171587961.40587732,692116796.3679302,403306688199.6298,3809898631.4750223,2560281525.376751,564437143.6559094,2437099374.604539,4675766135.643092,50565779823.43124,9045685369.72624,556588738.6917161
2021-09-20,92640921.93437572,1246567905.341085,1061626699.9761424,244381637.2079612,1472333917.352396,64371788.05395488,100915538.78579468,227501864.66259575,163995627.8724912,665432343.4096094,392513622186.47833,3702259944.45873,2501987182.9299088,537300029.1615186,2320486038.156262,4493197006.461177,45589411995.17647,8771148922.030813,541737572.7147038
2021-09-21,87521231.24326168,932316349.6157053,892632279.5962688,195907897.5240832,1249032746.7256348,52107053.97732358,79705005.4902903,180758915.24880108,142647446.21470517,565211024.8689705,348966852277.93604,3165481026.0134263,2184881179.142369,462516841.9973773,1981543730.878189,3825424914.583181,39478971644.30225,7511596671.301089,434420931.3161743
2021-09-22,86486430.2197518,801340071.0450616,808213643.3760356,174734137.48404774,1131544183.634328,48731208.43638537,72262889.88384128,161118401.49392042,138027643.15743926,528768313.4192021,322261202754.7664,2901193883.807452,2039013587.743689,415170327.2110959,1751223566.060102,3520600410.9573336,36248052948.59296,6883456928.020081,414690835.6683312
2021-09-23,88578452.57068145,928844685.1882516,973701440.788229,196317781.59283528,1317190243.9729824,54139552.31430988,82073567.9541064,192735164.0350614,154519811.65816468,621299523.7554878,359840797180.9415,3556704958.207342,2266113790.230228,471693805.0718184,2020326537.3047595,3955939822.869669,44125796474.8162,8083153161.893334,500653362.076804
2021-09-24,89087770.16993277,929735540.8220432,1014798857.7280704,193988120.63372728,1384034828.4804604,58406674.31056534,79074745.04071207,190629703.13007435,155503058.96095714,655799877.2262433,371681653192.37537,3905984779.417303,2242581632.798285,501984533.7548452,2050227882.156793,4067259386.354492,44686382478.55573,8160967705.087836,536683486.3203728
2021-09-25,85370501.01245996,857527353.2108495,948035069.318284,208978889.8259093,1271061601.795899,53701438.553020105,72424378.71978006,172288720.22950658,137172278.51118538,606138317.2862676,349627373001.0197,3975217719.2080207,2084621235.206114,458689059.610394,1864643966.6533935,3698600966.169171,41548029058.16029,7537530066.573499,617208925.1487567
2021-09-26,83131220.66753753,849502477.0487739,923114938.836651,191256694.5490729,1248674622.5296843,54804492.01137868,72430818.27383702,174900823.2283345,152640215.24758822,597695491.6832575,347010586155.9232,3802057463.545072,2048759173.737776,451997837.17946833,1845766356.631307,3639097640.119485,40572796552.98121,7516859209.723792,504940474.0638477
2021-09-27,83889601.39610395,838934129.1348832,955314579.679168,187184729.2102797,1265612611.4035635,56039526.60995409,71140664.97370555,168913796.32585013,144463070.18622494,585501363.9743502,359680654321.7558,3691038026.795405,2143736225.2585285,484443766.68960553,2184788691.196865,3857114449.26652,40356234736.375404,7496762288.806766,463043206.0235775
2021-09-28,82387281.54296342,816480548.7863395,888531651.6929832,182214435.9231673,1184785725.5923357,54160019.42490359,75101278.4228547,164992379.11701003,143954729.1798309,571895561.0942129,346015184170.8788,3683660274.343709,2026735238.031214,457448282.1250208,1935396153.669036,3637202283.574369,40533909717.20195,7241606079.607781,457144481.3315136
2021-09-29,81380016.2717827,777071465.8371499,826546050.7702941,181799011.5472335,1128766884.3823702,53328388.845318176,67695423.91991296,159279251.36500102,139685774.71121767,537039528.2994589,330646942649.06793,4006499166.8375416,2020355929.634297,429537844.73397696,1871927158.9025824,3448398760.5569305,39030320223.35616,7002241309.843893,483306412.101247
2021-09-30,82190605.16726212,798356125.5257013,856278224.5344448,187019652.48663616,1141157622.9461205,53257356.01635502,63834681.32333775,161054329.01175538,142468544.53373796,538377507.4443965,335476370747.3378,4009380546.651636,2009092270.4560056,450464357.31123865,1830949129.8974636,3490644070.926612,40196990252.30242,7335032969.0375,490501914.5026031
2021-10-01,82468999.06519121,863239810.7295524,914336894.2912374,123649524.36174075,1225764876.2448816,59516793.480803445,73014545.06933703,163024452.68544286,144814910.61813238,594916035.5733153,355017980604.5097,4329863214.5512495,2067629131.101158,460783004.99861866,1955552502.3287585,3640908517.962983,42018890336.78696,7527251752.850457,537537063.0146736
2021-10-02,86289088.51578997,964869317.1166736,998122783.2002996,135653144.87219545,1416912906.7244503,70976440.16618136,88643002.18957241,194559965.15205112,173337187.98852763,717253064.6911594,388950236002.1381,6623487218.299279,2193609241.259487,525733465.7006754,2080166608.092501,3975562005.35436,47883980396.73367,8445601501.46349,703291881.436674
2021-10-03,86184598.1540942,952775005.6690354,1007710045.4070398,143200375.62074745,1409202173.6278732,70339160.59995826,93091083.85792889,185258782.22645655,193921654.910554,700915680.5665245,399455864987.66345,6572730764.559562,2240346357.092791,551723106.0876771,2103988116.223759,4130149241.5468783,50355827427.96756,8636174254.17648,689710108.7858952
2021-10-04,86999105.44383763,981889683.566996,1018816399.4241916,142323887.98366767,1447108360.8018084,72062433.24301267,97532333.47231628,186858926.97908112,226743394.3755748,774438834.0628473,403971441903.5559,8253167103.3118515,2290311336.8859315,556855419.803641,2091389137.1066828,4105576785.716687,51567116629.13389,8848235820.533073,674460197.2085977
2021-10-05,93115637.45778105,927831752.0965863,1019522367.7238686,140637311.53362197,1471597417.674219,69205876.47208595,90637425.88828789,190260959.2792456,211849869.5631581,736276552.0672058,400955543856.1877,8220579336.571937,2297010344.2380943,575248631.9460446,2009926188.2107384,3992431014.789117,50072719494.08351,8546057462.283531,627611954.1334487
2021-10-06,93523130.1437345,913752250.273828,1042525060.9778064,147191186.68984643,1582356942.331546,71340221.37976046,89500190.74713656,189828246.3120493,202277873.8511264,722427112.5928907,415494260964.53455,7937273637.881529,2303366106.697392,592431868.7333629,2076813988.5659328,4073727192.426776,49008643389.98899,8833102937.297123,681630058.6508548
2021-10-07,89867097.10593195,886359374.8191904,1026789337.0869976,142623515.07048327,1537401815.47634,70621779.21778938,86964306.82043487,182275302.0300581,224582110.46311897,725766648.7424364,423560000564.3804,7719400067.2169,2249155209.510803,563988319.0595027,2040246870.3954573,4104524294.806949,46002942256.33727,8430736363.790587,710592946.9758043
2021-10-08,89696456.94571379,868800778.2016826,1021223435.0883644,148427994.0914938,1543453786.394806,73295222.07359016,84625392.91160797,195509014.18980616,210824089.11454087,713408550.2612524,423610266229.8694,7590024629.34081,2250831923.299514,566598292.2414997,2079986779.4655244,4037699624.76012,46145608847.85937,8560103435.050755,694922035.3887591
2021-10-09,89422606.18690515,864346578.3640121,1069311210.5184314,316268308.53007776,1578880157.4648612,79712991.56054443,88852622.93037301,189021891.6687764,193293801.23974168,693854414.8172505,419918377734.5956,7691428026.239861,2247325605.931013,569925056.3537207,2069323182.194476,4051881807.239948,47345863609.85284,8996570423.413477,644970720.7386073
2021-10-10,90425580.6655149,873136786.199657,1111551699.3856082,316449641.10937154,1599076965.0714436,76798415.07503961,89963626.43555681,194922298.59535816,190561486.4846021,718029254.2609491,421836191767.0316,7738398550.292653,2315858054.455603,579282101.4536687,2106223717.336096,4062459585.920642,47177850270.14671,9098025913.306011,600754139.4546837
2021-10-11,89570917.47103147,813252491.4733299,1025077745.5792488,294666813.23202544,1481464649.277676,66490956.36602685,105063327.94112456,188854105.729839,193634448.99080923,668354824.8043369,404765054558.1925,7134145743.373171,2224157269.93484,534769887.241218,1977047345.842176,3821222085.9613776,44343249688.30569,8386331568.265944,573777652.6649418
2021-10-12,89315882.56864803,827564669.2916759,1008120222.3654816,284847417.0251339,1453910715.7259014,67760847.90381867,108535777.87549388,196750770.0273048,355470450.2009983,657245144.4833195,415159189478.8265,7082348395.667551,2197297085.218528,522370055.7615225,1972039684.9947028,3810622300.572282,43203031420.33364,8321857045.1608515,588688810.3568903
2021-10-13,87780604.89091699,808713704.5743694,996975287.204456,287493961.13930374,1432122238.4337118,71299042.09084184,92639357.94041714,201666599.52979943,337025324.8321827,645839565.9942241,412579624206.7684,7463299505.385644,2203046113.283404,523115042.9218268,1936971064.821212,3747497250.449837,45622740431.63671,8227406969.010217,551753841.6004907
2021-10-14,90393906.7517468,827326407.9935163,1017494830.7195494,317092179.21343875,1475909830.7565684,72342101.36025319,133476833.51915155,200937144.32361105,289048878.9348216,664125794.4991746,425077639326.6074,7441777224.009695,2247876737.322852,535648097.3867303,1953195183.9849305,3929963617.9673896,44499473671.88846,8330182174.502326,540674477.7508854
2021-10-15,90525275.61047453,837160839.8403556,1027129002.4694344,328474432.6694465,1501316570.135303,75526631.7145402,128557122.40443744,210201400.54401773,295273439.2305888,694566997.049017,447060207235.15424,8266499596.337084,2289233688.378964,606514697.1849877,2075095413.5503457,4003004209.2910495,45052609321.74922,8499233817.676987,602624352.9586793
2021-10-16,93213854.60981178,848026924.6231736,1013054283.69958,393424980.3125563,1504087980.6128726,74616935.83924991,126700291.01328996,202139716.82813597,267216286.48129037,664199247.7931421,457796523350.2234,7747161999.172384,2321193989.4222903,589134526.6217756,2139319227.892429,3990747908.117888,48823858407.19429,10538949494.003555,592131627.2182077
2021-10-17,95376335.65640682,847133458.4388688,1075204679.5171983,365917235.1410031,1619947876.6532736,71188504.83802563,124741220.88227944,216657201.04271984,267745536.86463648,672466907.009782,453064999520.12646,7688798676.014194,2353623124.7999544,583131329.8467036,2211270661.7439265,4051795343.58218,47599650302.30947,10158279158.473658,584906871.7352558
2021-10-18,96259466.40439469,815249736.2848685,1015256648.3740524,345121533.1217382,1527432093.378696,68966589.9894575,115585527.26158096,211306272.3091023,291988066.7344389,652161501.8989574,453191180361.09015,7614781901.010621,2299301918.4682603,637422307.3463259,2158046359.306685,4027042057.6817465,47919023512.03581,9743921299.2778,559782926.262303
2021-10-19,103528578.29989836,798495456.4146564,996908467.5290534,367903884.4220906,1512277617.4654922,64658310.54801208,110312264.09349164,207147669.471163,306561806.2860098,649896166.6931013,443346920004.58325,7514685484.879025,2262261642.206953,624923523.6383735,2078799784.9016967,3898401242.675585,47243856329.811134,10019791061.329668,539091526.4161016
2021-10-20,100355480.96369924,804245678.1160116,1028997179.2225592,351914716.402901,1505205017.7956443,66615762.3881017,107619707.85150902,209442897.01013407,335330395.1452148,654246550.7340344,457653555321.406,7477705738.685649,2257134271.745836,678193856.0189912,2071807833.842441,4014146653.8457193,46992561227.93839,9924918730.675385,532798594.6393856
2021-10-21,102837969.57754484,841176512.4049932,1083822715.9197614,354188227.6290712,1721419031.1484263,69888183.9867367,111488351.46702786,222982865.08720157,318602972.2759685,697285600.0573139,491589810670.4509,7837548340.02999,2345500814.684803,761896541.1186248,2221239941.8016915,4190288942.024608,52336972845.39368,10286231359.857515,606823120.8020711
2021-10-22,102265381.88093431,812825395.358106,1048734509.4537084,342395591.5906912,1681552211.042778,70829563.59710653,110330081.86204752,230539607.7435173,292364707.0067713,676516748.3862022,481528471021.3797,7392607361.527866,2320407299.582687,750180444.4826022,2115826608.473436,4176064078.35452,56745796681.7565,10202548160.285694,585486751.3965237
2021-10-23,103983449.1622264,848074715.4343569,1052968176.308532,362006878.98782974,1717993724.8105996,68927459.01174903,107195050.5017916,245739506.2173748,274305773.33782333,683292184.0887403,471642481174.7119,7878398412.0916195,2284724321.2599654,731273075.0902469,2078578647.2179403,4125645970.143196,59570438795.92708,10272133001.866844,564237547.5371076
2021-10-24,107683717.58309932,882989736.3000957,1054897035.44125,362628208.062452,1720561414.6787908,70045361.57538083,106024062.93075418,248206145.9046496,279379085.6728303,683528411.7135917,493125402509.4343,7714963309.776298,2285624112.7568984,725011829.2529464,2130968310.0175564,4296890108.03592,59635176948.85741,11123621411.962517,562228893.3353033
2021-10-25,108467938.526359,914429019.0618256,1029310563.0347096,344435048.0825811,1662809448.659372,68366515.6044079,104669961.83806331,237341095.95549715,269410598.81943804,701823706.9601592,482164548780.28937,7522841001.077604,2198978253.7747207,691808863.2643592,2027432729.4868548,4073400321.777368,60949072513.08539,10629578922.48802,545603314.6725909
2021-10-26,113906187.36899596,991567131.009756,1076506453.477629,362446111.3857324,1789904650.0166554,70047010.62885451,106318782.44899468,241144281.32489863,278440513.235238,726722918.4507861,499491060520.2567,8136637249.705909,2233963447.7812047,732558368.3728427,2072507282.014968,4131062579.592877,63765586638.26856,11275511707.9552,569820772.903435
2021-10-27,120458790.07889828,918863154.9850476,1083323220.6803918,362199116.92934793,1894546782.2310565,67432662.5560037,105128368.43391204,239044159.5825676,271072979.0991731,743451925.4365954,489450382752.5416,7910701915.671493,2227942091.9769063,715521845.0039777,2203634033.057771,4368186037.336679,60474514072.54135,11788671555.29223,538988707.0387086
2021-10-28,135765077.03102115,796522357.5334553,1005383940.6789304,314619069.0967253,1965392676.202414,63804391.93031341,94030913.71746811,219846496.20788568,230087411.28371665,685517880.5010875,466683206492.3765,7522641187.063036,2021523912.383821,1007477416.385785,1966460729.2284164,4355379400.542712,55282416869.14356,12092157066.753096,474683244.77283067
2021-10-29,130895500.73407143,811903656.9685526,1227316939.5951,323014329.1098536,2156435282.253044,65452930.23242173,95536718.88805136,236251819.64829996,239550113.8737069,827579656.1808312,505970778337.4693,7740582159.530054,2150394196.030844,931943483.308982,2119121254.4104447,4483589467.068258,58664473682.87197,14466119689.095535,481370121.5026222
2021-10-30,156335748.42814943,846222734.9726647,1834501513.4131625,349062128.48973143,2268364896.0592337,61894595.61847258,105997650.77427413,248604486.18040028,253345825.04465324,1016325974.8917468,521746545883.6817,8703817160.377476,2209782233.256309,903884947.0677836,2221404670.7630863,4323186542.239513,60296944148.15687,13701090209.345512,567338488.6827308
2021-10-31,175731386.41429934,952485464.0214152,4632435640.326756,390053762.0947601,2866965424.3171883,62364425.60994408,100488889.97319403,279813231.04788953,258754925.7962727,1585552471.4699986,511066583044.3288,8961656909.133127,2144621227.553557,847790297.7883546,2120430138.758073,4201881803.565232,58207049317.824005,12602891461.129148,671705723.4264023
2021-11-01,161539932.5828528,1116506242.4454389,3769099524.697721,397287301.7547004,2398019969.796769,63403352.992219634,102607240.13207977,283600497.7841911,278535275.8979202,1392455475.4733808,507889381626.9908,8460828927.302622,2183281593.072528,829227928.9647762,2094345155.7898264,4166825408.710828,61090424896.04269,13115422887.582071,598678628.8137321
2021-11-02,158030383.71525607,1168946788.2815435,4102464915.525288,399381155.67735153,2407539116.7213435,54330584.7385828,102062661.49542342,316187683.51455027,268158486.2352358,1862083120.9360435,511441678721.3504,8388782829.515842,2206246798.1056,826237976.3979179,2439873808.807694,4271768256.5466,61206174446.06882,12933027227.248293,571733839.7139473
2021-11-03,158843262.32708547,1296687488.3285108,4199262832.729199,415794333.5295216,2926542908.654299,56498265.86145408,107427891.10165656,397904512.7490259,272689068.9096979,2691077581.6423936,539884557845.201,8579412684.194106,2543862516.5749707,834819587.0212231,2340577063.406036,4267941889.9043193,65196157014.88239,13188652867.365746,613687200.8332095
2021-11-04,156656472.68218893,1334165698.3064475,3775740662.119559,423479465.5988402,2682568881.1280417,53224535.26711402,120384440.99159956,395031328.9471507,284351770.35763854,2867528676.8469152,543311992233.9774,8943596325.62581,2905412050.677114,799712887.4196162,2529034080.127213,4294182595.020418,72820184828.91289,13723321299.136757,587448592.0935985
2021-11-05,161910256.29840553,1349831948.9932857,3319935992.334731,396269825.114712,2759419105.8311496,54019160.59755936,112085196.2910912,393004732.7527681,255059156.29960304,2374458248.9852114,534623910067.6353,9370284354.88624,2654110507.551296,803039863.7454562,2472020807.8275766,4344612409.475288,74509034095.48589,13088324626.908749,630548994.6492171
2021-11-06,152196718.0662782,1309000618.6338153,3480604370.2630706,389377356.3292869,2781786372.8471,53575837.01102661,113134988.9463226,448867307.5054344,254426789.84796724,2306855330.582469,531116824617.7209,9886865833.731066,2666252950.2386827,797921761.2017218,2358857504.367988,4339438091.755337,71642292583.50812,12959492551.74883,590213461.655849
2021-11-07,148703976.45127285,1276569863.31244,3739318639.7286177,381380655.8792089,3215501718.156677,54419838.73932757,112611150.41552742,481285344.9930569,245881819.17993644,2423281651.9234376,534139628777.6332,10222805641.979918,2730092993.038844,796266910.7465943,2278734064.3922515,4217692188.6262712,77427308372.12741,12904882770.131617,596000678.2262629
2021-11-08,146699387.13756302,1304994477.8151274,3759473204.807906,423788590.554343,3106999879.9911094,55148962.41132802,109589459.17377578,501748766.6881356,254023658.93466932,2371094198.5769506,546469946549.3751,10485977643.364298,2678223366.759126,825860734.3796436,2333850830.951927,4245860342.673585,75738472890.52711,12873074044.174788,605933256.013618
2021-11-09,144079790.8295335,1349787525.5494,3571737947.052768,428027403.3753074,2992884864.028647,57518133.37657334,123662087.96286164,579288649.2255436,242347492.67802164,2295015987.4395943,571665766496.0859,10052208134.018764,2980614302.206836,830447080.4157003,2374532625.5495133,4412411546.906862,75445282061.2759,13006977876.286242,580839259.1466565
2021-11-10,144412082.711455,1325069009.9473746,3367417356.0097327,437364569.2423669,2788488587.311534,56351946.1063655,122465863.17111228,537064449.6233984,242254623.6663937,2129747249.412598,560964266378.8303,9873640581.96179,2836066033.216452,809830463.2887415,2319977420.0320168,4502713053.3728485,72453801809.51566,12182370608.903404,555663029.9303088
2021-11-11,138728775.81159118,1165686366.6235292,3230483016.7823668,401208030.5259718,2621668276.9038243,51021757.5254331,112269360.77420072,462955682.4615318,217261329.41071257,2016389601.621462,548699344220.5352,9293219428.872742,2665863239.118573,732221287.178667,2132791242.19187,4127555973.337556,70391383039.29988,11650100493.49729,522887408.682091
2021-11-12,142198165.79982275,1191398548.4442546,3579167792.473896,438743184.5256645,2787248812.944128,51657979.57009448,112516216.94592908,501976993.09580487,227366192.04439124,2182050808.434554,560226056358.6504,9620168951.332962,2709043453.8194337,776164220.5875638,2160161246.567389,4142307442.367102,71231238187.65797,12170519878.175798,542435909.037448
